Bandit,Reward,Algorithm
17398,0,ThompsonSampling
17399,1,ThompsonSampling
17400,0,ThompsonSampling
17401,0,ThompsonSampling
17402,0,ThompsonSampling
17403,0,ThompsonSampling
17404,0,ThompsonSampling
17405,0,ThompsonSampling
17406,0,ThompsonSampling
17407,1,ThompsonSampling
17408,1,ThompsonSampling
17409,0,ThompsonSampling
17410,0,ThompsonSampling
17411,0,ThompsonSampling
17412,1,ThompsonSampling
17413,0,ThompsonSampling
17414,1,ThompsonSampling
17415,0,ThompsonSampling
17416,0,ThompsonSampling
17417,0,ThompsonSampling
17418,1,ThompsonSampling
17419,0,ThompsonSampling
17420,1,ThompsonSampling
17421,0,ThompsonSampling
17422,1,ThompsonSampling
17423,0,ThompsonSampling
17424,0,ThompsonSampling
17425,0,ThompsonSampling
17426,0,ThompsonSampling
17427,1,ThompsonSampling
17428,0,ThompsonSampling
17429,0,ThompsonSampling
17430,0,ThompsonSampling
17431,0,ThompsonSampling
17432,0,ThompsonSampling
17433,0,ThompsonSampling
17434,0,ThompsonSampling
17435,0,ThompsonSampling
17436,0,ThompsonSampling
17437,1,ThompsonSampling
17438,0,ThompsonSampling
17439,0,ThompsonSampling
17440,1,ThompsonSampling
17441,0,ThompsonSampling
17442,1,ThompsonSampling
17443,0,ThompsonSampling
17444,0,ThompsonSampling
17445,1,ThompsonSampling
17446,0,ThompsonSampling
17447,0,ThompsonSampling
17448,1,ThompsonSampling
17449,0,ThompsonSampling
17450,0,ThompsonSampling
17451,0,ThompsonSampling
17452,0,ThompsonSampling
17453,1,ThompsonSampling
17454,0,ThompsonSampling
17455,1,ThompsonSampling
17456,0,ThompsonSampling
17457,0,ThompsonSampling
17458,1,ThompsonSampling
17459,0,ThompsonSampling
17460,0,ThompsonSampling
17461,1,ThompsonSampling
17462,0,ThompsonSampling
17463,1,ThompsonSampling
17464,1,ThompsonSampling
17465,0,ThompsonSampling
17466,1,ThompsonSampling
17467,0,ThompsonSampling
17468,0,ThompsonSampling
17469,0,ThompsonSampling
17470,0,ThompsonSampling
17471,0,ThompsonSampling
17472,1,ThompsonSampling
17473,1,ThompsonSampling
17474,0,ThompsonSampling
17475,1,ThompsonSampling
17476,0,ThompsonSampling
17477,1,ThompsonSampling
17478,1,ThompsonSampling
17479,0,ThompsonSampling
17480,0,ThompsonSampling
17481,0,ThompsonSampling
17482,1,ThompsonSampling
17483,1,ThompsonSampling
17484,1,ThompsonSampling
17485,0,ThompsonSampling
17486,0,ThompsonSampling
17487,0,ThompsonSampling
17488,0,ThompsonSampling
17489,0,ThompsonSampling
17490,0,ThompsonSampling
17491,1,ThompsonSampling
17492,1,ThompsonSampling
17493,1,ThompsonSampling
17494,1,ThompsonSampling
17495,0,ThompsonSampling
17496,1,ThompsonSampling
17497,1,ThompsonSampling
17498,1,ThompsonSampling
17499,0,ThompsonSampling
17500,0,ThompsonSampling
17501,0,ThompsonSampling
17502,1,ThompsonSampling
17503,0,ThompsonSampling
17504,0,ThompsonSampling
17505,0,ThompsonSampling
17506,0,ThompsonSampling
17507,1,ThompsonSampling
17508,1,ThompsonSampling
17509,0,ThompsonSampling
17510,0,ThompsonSampling
17511,0,ThompsonSampling
17512,0,ThompsonSampling
17513,0,ThompsonSampling
17514,1,ThompsonSampling
17515,0,ThompsonSampling
17516,1,ThompsonSampling
17517,0,ThompsonSampling
17518,1,ThompsonSampling
17519,1,ThompsonSampling
17520,0,ThompsonSampling
17521,1,ThompsonSampling
17522,0,ThompsonSampling
17523,1,ThompsonSampling
17524,0,ThompsonSampling
17525,1,ThompsonSampling
17526,1,ThompsonSampling
17527,1,ThompsonSampling
17528,1,ThompsonSampling
17529,1,ThompsonSampling
17530,1,ThompsonSampling
17531,0,ThompsonSampling
17532,1,ThompsonSampling
17533,0,ThompsonSampling
17534,0,ThompsonSampling
17535,0,ThompsonSampling
17536,1,ThompsonSampling
17537,0,ThompsonSampling
17538,0,ThompsonSampling
17539,0,ThompsonSampling
17540,1,ThompsonSampling
17541,0,ThompsonSampling
17542,0,ThompsonSampling
17543,1,ThompsonSampling
17544,1,ThompsonSampling
17545,1,ThompsonSampling
17546,1,ThompsonSampling
17547,0,ThompsonSampling
17548,0,ThompsonSampling
17549,0,ThompsonSampling
17550,0,ThompsonSampling
17551,0,ThompsonSampling
17552,1,ThompsonSampling
17553,1,ThompsonSampling
17554,1,ThompsonSampling
17555,0,ThompsonSampling
17556,0,ThompsonSampling
17557,1,ThompsonSampling
17558,0,ThompsonSampling
17559,0,ThompsonSampling
17560,0,ThompsonSampling
17561,0,ThompsonSampling
17562,0,ThompsonSampling
17563,1,ThompsonSampling
17564,1,ThompsonSampling
17565,0,ThompsonSampling
17566,1,ThompsonSampling
17567,0,ThompsonSampling
17568,0,ThompsonSampling
17569,1,ThompsonSampling
17570,0,ThompsonSampling
17571,0,ThompsonSampling
17572,1,ThompsonSampling
17573,0,ThompsonSampling
17574,1,ThompsonSampling
17575,1,ThompsonSampling
17576,0,ThompsonSampling
17577,0,ThompsonSampling
17578,1,ThompsonSampling
17579,0,ThompsonSampling
17580,1,ThompsonSampling
17581,1,ThompsonSampling
17582,0,ThompsonSampling
17583,0,ThompsonSampling
17584,1,ThompsonSampling
17585,1,ThompsonSampling
17586,0,ThompsonSampling
17587,0,ThompsonSampling
17588,0,ThompsonSampling
17589,1,ThompsonSampling
17590,1,ThompsonSampling
17591,0,ThompsonSampling
17592,1,ThompsonSampling
17593,0,ThompsonSampling
17594,0,ThompsonSampling
17595,1,ThompsonSampling
17596,0,ThompsonSampling
17597,0,ThompsonSampling
17598,1,ThompsonSampling
17599,0,ThompsonSampling
17600,0,ThompsonSampling
17601,0,ThompsonSampling
17602,0,ThompsonSampling
17603,1,ThompsonSampling
17604,1,ThompsonSampling
17605,1,ThompsonSampling
17606,1,ThompsonSampling
17607,0,ThompsonSampling
17608,0,ThompsonSampling
17609,1,ThompsonSampling
17610,0,ThompsonSampling
17611,0,ThompsonSampling
17612,0,ThompsonSampling
17613,1,ThompsonSampling
17614,1,ThompsonSampling
17615,0,ThompsonSampling
17616,0,ThompsonSampling
17617,0,ThompsonSampling
17618,0,ThompsonSampling
17619,1,ThompsonSampling
17620,1,ThompsonSampling
17621,1,ThompsonSampling
17622,0,ThompsonSampling
17623,1,ThompsonSampling
17624,0,ThompsonSampling
17625,1,ThompsonSampling
17626,0,ThompsonSampling
17627,1,ThompsonSampling
17628,1,ThompsonSampling
17629,0,ThompsonSampling
17630,0,ThompsonSampling
17631,0,ThompsonSampling
17632,0,ThompsonSampling
17633,0,ThompsonSampling
17634,1,ThompsonSampling
17635,1,ThompsonSampling
17636,0,ThompsonSampling
17637,0,ThompsonSampling
17638,0,ThompsonSampling
17639,1,ThompsonSampling
17640,1,ThompsonSampling
17641,0,ThompsonSampling
17642,1,ThompsonSampling
17643,1,ThompsonSampling
17644,0,ThompsonSampling
17645,1,ThompsonSampling
17646,1,ThompsonSampling
17647,0,ThompsonSampling
17648,0,ThompsonSampling
17649,1,ThompsonSampling
17650,0,ThompsonSampling
17651,0,ThompsonSampling
17652,0,ThompsonSampling
17653,1,ThompsonSampling
17654,1,ThompsonSampling
17655,1,ThompsonSampling
17656,1,ThompsonSampling
17657,0,ThompsonSampling
17658,1,ThompsonSampling
17659,0,ThompsonSampling
17660,1,ThompsonSampling
17661,1,ThompsonSampling
17662,0,ThompsonSampling
17663,0,ThompsonSampling
17664,1,ThompsonSampling
17665,0,ThompsonSampling
17666,0,ThompsonSampling
17667,0,ThompsonSampling
17668,1,ThompsonSampling
17669,0,ThompsonSampling
17670,0,ThompsonSampling
17671,1,ThompsonSampling
17672,0,ThompsonSampling
17673,0,ThompsonSampling
17674,1,ThompsonSampling
17675,1,ThompsonSampling
17676,0,ThompsonSampling
17677,0,ThompsonSampling
17678,1,ThompsonSampling
17679,1,ThompsonSampling
17680,1,ThompsonSampling
17681,0,ThompsonSampling
17682,0,ThompsonSampling
17683,1,ThompsonSampling
17684,1,ThompsonSampling
17685,0,ThompsonSampling
17686,0,ThompsonSampling
17687,1,ThompsonSampling
17688,1,ThompsonSampling
17689,0,ThompsonSampling
17690,1,ThompsonSampling
17691,1,ThompsonSampling
17692,1,ThompsonSampling
17693,0,ThompsonSampling
17694,1,ThompsonSampling
17695,1,ThompsonSampling
17696,1,ThompsonSampling
17697,0,ThompsonSampling
17698,1,ThompsonSampling
17699,1,ThompsonSampling
17700,1,ThompsonSampling
17701,0,ThompsonSampling
17702,0,ThompsonSampling
17703,1,ThompsonSampling
17704,1,ThompsonSampling
17705,0,ThompsonSampling
17706,0,ThompsonSampling
17707,1,ThompsonSampling
17708,0,ThompsonSampling
17709,0,ThompsonSampling
17710,0,ThompsonSampling
17711,1,ThompsonSampling
17712,0,ThompsonSampling
17713,0,ThompsonSampling
17714,1,ThompsonSampling
17715,0,ThompsonSampling
17716,0,ThompsonSampling
17717,1,ThompsonSampling
17718,0,ThompsonSampling
17719,1,ThompsonSampling
17720,1,ThompsonSampling
17721,0,ThompsonSampling
17722,0,ThompsonSampling
17723,1,ThompsonSampling
17724,0,ThompsonSampling
17725,1,ThompsonSampling
17726,1,ThompsonSampling
17727,0,ThompsonSampling
17728,1,ThompsonSampling
17729,0,ThompsonSampling
17730,0,ThompsonSampling
17731,0,ThompsonSampling
17732,1,ThompsonSampling
17733,0,ThompsonSampling
17734,1,ThompsonSampling
17735,0,ThompsonSampling
17736,1,ThompsonSampling
17737,0,ThompsonSampling
17738,0,ThompsonSampling
17739,0,ThompsonSampling
17740,0,ThompsonSampling
17741,0,ThompsonSampling
17742,0,ThompsonSampling
17743,1,ThompsonSampling
17744,1,ThompsonSampling
17745,0,ThompsonSampling
17746,0,ThompsonSampling
17747,0,ThompsonSampling
17748,1,ThompsonSampling
17749,0,ThompsonSampling
17750,0,ThompsonSampling
17751,1,ThompsonSampling
17752,0,ThompsonSampling
17753,1,ThompsonSampling
17754,0,ThompsonSampling
17755,0,ThompsonSampling
17756,0,ThompsonSampling
17757,0,ThompsonSampling
17758,0,ThompsonSampling
17759,0,ThompsonSampling
17760,0,ThompsonSampling
17761,1,ThompsonSampling
17762,1,ThompsonSampling
17763,0,ThompsonSampling
17764,1,ThompsonSampling
17765,0,ThompsonSampling
17766,0,ThompsonSampling
17767,1,ThompsonSampling
17768,1,ThompsonSampling
17769,1,ThompsonSampling
17770,0,ThompsonSampling
17771,0,ThompsonSampling
17772,1,ThompsonSampling
17773,0,ThompsonSampling
17774,1,ThompsonSampling
17775,1,ThompsonSampling
17776,0,ThompsonSampling
17777,1,ThompsonSampling
17778,0,ThompsonSampling
17779,0,ThompsonSampling
17780,1,ThompsonSampling
17781,0,ThompsonSampling
17782,0,ThompsonSampling
17783,0,ThompsonSampling
17784,0,ThompsonSampling
17785,0,ThompsonSampling
17786,1,ThompsonSampling
17787,0,ThompsonSampling
17788,1,ThompsonSampling
17789,1,ThompsonSampling
17790,0,ThompsonSampling
17791,1,ThompsonSampling
17792,0,ThompsonSampling
17793,0,ThompsonSampling
17794,0,ThompsonSampling
17795,0,ThompsonSampling
17796,0,ThompsonSampling
17797,0,ThompsonSampling
17798,0,ThompsonSampling
17799,1,ThompsonSampling
17800,0,ThompsonSampling
17801,0,ThompsonSampling
17802,0,ThompsonSampling
17803,0,ThompsonSampling
17804,1,ThompsonSampling
17805,0,ThompsonSampling
17806,1,ThompsonSampling
17807,1,ThompsonSampling
17808,0,ThompsonSampling
17809,0,ThompsonSampling
17810,1,ThompsonSampling
17811,0,ThompsonSampling
17812,0,ThompsonSampling
17813,1,ThompsonSampling
17814,0,ThompsonSampling
17815,1,ThompsonSampling
17816,1,ThompsonSampling
17817,1,ThompsonSampling
17818,1,ThompsonSampling
17819,1,ThompsonSampling
17820,1,ThompsonSampling
17821,0,ThompsonSampling
17822,0,ThompsonSampling
17823,1,ThompsonSampling
17824,1,ThompsonSampling
17825,0,ThompsonSampling
17826,0,ThompsonSampling
17827,0,ThompsonSampling
17828,0,ThompsonSampling
17829,0,ThompsonSampling
17830,1,ThompsonSampling
17831,0,ThompsonSampling
17832,0,ThompsonSampling
17833,0,ThompsonSampling
17834,0,ThompsonSampling
17835,1,ThompsonSampling
17836,1,ThompsonSampling
17837,0,ThompsonSampling
17838,0,ThompsonSampling
17839,0,ThompsonSampling
17840,1,ThompsonSampling
17841,1,ThompsonSampling
17842,0,ThompsonSampling
17843,1,ThompsonSampling
17844,0,ThompsonSampling
17845,0,ThompsonSampling
17846,0,ThompsonSampling
17847,0,ThompsonSampling
17848,0,ThompsonSampling
17849,0,ThompsonSampling
17850,1,ThompsonSampling
17851,0,ThompsonSampling
17852,0,ThompsonSampling
17853,1,ThompsonSampling
17854,0,ThompsonSampling
17855,1,ThompsonSampling
17856,0,ThompsonSampling
17857,0,ThompsonSampling
17858,0,ThompsonSampling
17859,0,ThompsonSampling
17860,0,ThompsonSampling
17861,0,ThompsonSampling
17862,0,ThompsonSampling
17863,0,ThompsonSampling
17864,0,ThompsonSampling
17865,0,ThompsonSampling
17866,1,ThompsonSampling
17867,1,ThompsonSampling
17868,0,ThompsonSampling
17869,0,ThompsonSampling
17870,1,ThompsonSampling
17871,0,ThompsonSampling
17872,1,ThompsonSampling
17873,1,ThompsonSampling
17874,1,ThompsonSampling
17875,1,ThompsonSampling
17876,1,ThompsonSampling
17877,0,ThompsonSampling
17878,0,ThompsonSampling
17879,0,ThompsonSampling
17880,1,ThompsonSampling
17881,1,ThompsonSampling
17882,0,ThompsonSampling
17883,1,ThompsonSampling
17884,0,ThompsonSampling
17885,0,ThompsonSampling
17886,0,ThompsonSampling
17887,1,ThompsonSampling
17888,1,ThompsonSampling
17889,0,ThompsonSampling
17890,1,ThompsonSampling
17891,0,ThompsonSampling
17892,1,ThompsonSampling
17893,1,ThompsonSampling
17894,1,ThompsonSampling
17895,0,ThompsonSampling
17896,1,ThompsonSampling
17897,0,ThompsonSampling
17898,0,ThompsonSampling
17899,0,ThompsonSampling
17900,0,ThompsonSampling
17901,0,ThompsonSampling
17902,0,ThompsonSampling
17903,0,ThompsonSampling
17904,1,ThompsonSampling
17905,1,ThompsonSampling
17906,1,ThompsonSampling
17907,0,ThompsonSampling
17908,1,ThompsonSampling
17909,0,ThompsonSampling
17910,0,ThompsonSampling
17911,0,ThompsonSampling
17912,0,ThompsonSampling
17913,1,ThompsonSampling
17914,0,ThompsonSampling
17915,1,ThompsonSampling
17916,1,ThompsonSampling
17917,0,ThompsonSampling
17918,1,ThompsonSampling
17919,1,ThompsonSampling
17920,0,ThompsonSampling
17921,0,ThompsonSampling
17922,0,ThompsonSampling
17923,0,ThompsonSampling
17924,0,ThompsonSampling
17925,0,ThompsonSampling
17926,0,ThompsonSampling
17927,1,ThompsonSampling
17928,1,ThompsonSampling
17929,0,ThompsonSampling
17930,0,ThompsonSampling
17931,0,ThompsonSampling
17932,1,ThompsonSampling
17933,1,ThompsonSampling
17934,0,ThompsonSampling
17935,0,ThompsonSampling
17936,0,ThompsonSampling
17937,1,ThompsonSampling
17938,0,ThompsonSampling
17939,0,ThompsonSampling
17940,0,ThompsonSampling
17941,1,ThompsonSampling
17942,0,ThompsonSampling
17943,1,ThompsonSampling
17944,0,ThompsonSampling
17945,1,ThompsonSampling
17946,0,ThompsonSampling
17947,1,ThompsonSampling
17948,0,ThompsonSampling
17949,1,ThompsonSampling
17950,1,ThompsonSampling
17951,0,ThompsonSampling
17952,0,ThompsonSampling
17953,1,ThompsonSampling
17954,1,ThompsonSampling
17955,1,ThompsonSampling
17956,1,ThompsonSampling
17957,0,ThompsonSampling
17958,0,ThompsonSampling
17959,0,ThompsonSampling
17960,1,ThompsonSampling
17961,0,ThompsonSampling
17962,0,ThompsonSampling
17963,0,ThompsonSampling
17964,0,ThompsonSampling
17965,1,ThompsonSampling
17966,1,ThompsonSampling
17967,1,ThompsonSampling
17968,1,ThompsonSampling
17969,0,ThompsonSampling
17970,0,ThompsonSampling
17971,0,ThompsonSampling
17972,0,ThompsonSampling
17973,1,ThompsonSampling
17974,1,ThompsonSampling
17975,0,ThompsonSampling
17976,1,ThompsonSampling
17977,1,ThompsonSampling
17978,0,ThompsonSampling
17979,0,ThompsonSampling
17980,0,ThompsonSampling
17981,1,ThompsonSampling
17982,0,ThompsonSampling
17983,0,ThompsonSampling
17984,0,ThompsonSampling
17985,0,ThompsonSampling
17986,0,ThompsonSampling
17987,1,ThompsonSampling
17988,0,ThompsonSampling
17989,1,ThompsonSampling
17990,1,ThompsonSampling
17991,0,ThompsonSampling
17992,0,ThompsonSampling
17993,1,ThompsonSampling
17994,1,ThompsonSampling
17995,0,ThompsonSampling
17996,1,ThompsonSampling
17997,0,ThompsonSampling
17998,1,ThompsonSampling
17999,1,ThompsonSampling
18000,1,ThompsonSampling
18001,1,ThompsonSampling
18002,0,ThompsonSampling
18003,1,ThompsonSampling
18004,0,ThompsonSampling
18005,0,ThompsonSampling
18006,0,ThompsonSampling
18007,0,ThompsonSampling
18008,0,ThompsonSampling
18009,0,ThompsonSampling
18010,0,ThompsonSampling
18011,1,ThompsonSampling
18012,1,ThompsonSampling
18013,1,ThompsonSampling
18014,0,ThompsonSampling
18015,0,ThompsonSampling
18016,0,ThompsonSampling
18017,0,ThompsonSampling
18018,1,ThompsonSampling
18019,0,ThompsonSampling
18020,0,ThompsonSampling
18021,0,ThompsonSampling
18022,1,ThompsonSampling
18023,0,ThompsonSampling
18024,1,ThompsonSampling
18025,0,ThompsonSampling
18026,1,ThompsonSampling
18027,0,ThompsonSampling
18028,0,ThompsonSampling
18029,0,ThompsonSampling
18030,0,ThompsonSampling
18031,0,ThompsonSampling
18032,1,ThompsonSampling
18033,0,ThompsonSampling
18034,0,ThompsonSampling
18035,0,ThompsonSampling
18036,1,ThompsonSampling
18037,0,ThompsonSampling
18038,0,ThompsonSampling
18039,0,ThompsonSampling
18040,0,ThompsonSampling
18041,1,ThompsonSampling
18042,1,ThompsonSampling
18043,0,ThompsonSampling
18044,1,ThompsonSampling
18045,1,ThompsonSampling
18046,0,ThompsonSampling
18047,1,ThompsonSampling
18048,0,ThompsonSampling
18049,1,ThompsonSampling
18050,0,ThompsonSampling
18051,1,ThompsonSampling
18052,0,ThompsonSampling
18053,1,ThompsonSampling
18054,0,ThompsonSampling
18055,0,ThompsonSampling
18056,1,ThompsonSampling
18057,1,ThompsonSampling
18058,0,ThompsonSampling
18059,0,ThompsonSampling
18060,0,ThompsonSampling
18061,1,ThompsonSampling
18062,1,ThompsonSampling
18063,0,ThompsonSampling
18064,1,ThompsonSampling
18065,0,ThompsonSampling
18066,0,ThompsonSampling
18067,0,ThompsonSampling
18068,0,ThompsonSampling
18069,0,ThompsonSampling
18070,0,ThompsonSampling
18071,0,ThompsonSampling
18072,1,ThompsonSampling
18073,0,ThompsonSampling
18074,0,ThompsonSampling
18075,0,ThompsonSampling
18076,0,ThompsonSampling
18077,1,ThompsonSampling
18078,0,ThompsonSampling
18079,0,ThompsonSampling
18080,1,ThompsonSampling
18081,1,ThompsonSampling
18082,0,ThompsonSampling
18083,1,ThompsonSampling
18084,0,ThompsonSampling
18085,1,ThompsonSampling
18086,1,ThompsonSampling
18087,1,ThompsonSampling
18088,0,ThompsonSampling
18089,0,ThompsonSampling
18090,1,ThompsonSampling
18091,1,ThompsonSampling
18092,1,ThompsonSampling
18093,0,ThompsonSampling
18094,0,ThompsonSampling
18095,0,ThompsonSampling
18096,0,ThompsonSampling
18097,0,ThompsonSampling
18098,0,ThompsonSampling
18099,0,ThompsonSampling
18100,1,ThompsonSampling
18101,1,ThompsonSampling
18102,1,ThompsonSampling
18103,0,ThompsonSampling
18104,0,ThompsonSampling
18105,0,ThompsonSampling
18106,1,ThompsonSampling
18107,0,ThompsonSampling
18108,1,ThompsonSampling
18109,0,ThompsonSampling
18110,0,ThompsonSampling
18111,0,ThompsonSampling
18112,1,ThompsonSampling
18113,0,ThompsonSampling
18114,0,ThompsonSampling
18115,0,ThompsonSampling
18116,0,ThompsonSampling
18117,1,ThompsonSampling
18118,0,ThompsonSampling
18119,0,ThompsonSampling
18120,0,ThompsonSampling
18121,1,ThompsonSampling
18122,0,ThompsonSampling
18123,0,ThompsonSampling
18124,0,ThompsonSampling
18125,1,ThompsonSampling
18126,0,ThompsonSampling
18127,0,ThompsonSampling
18128,0,ThompsonSampling
18129,1,ThompsonSampling
18130,0,ThompsonSampling
18131,0,ThompsonSampling
18132,0,ThompsonSampling
18133,0,ThompsonSampling
18134,0,ThompsonSampling
18135,1,ThompsonSampling
18136,0,ThompsonSampling
18137,0,ThompsonSampling
18138,1,ThompsonSampling
18139,1,ThompsonSampling
18140,1,ThompsonSampling
18141,0,ThompsonSampling
18142,0,ThompsonSampling
18143,0,ThompsonSampling
18144,0,ThompsonSampling
18145,0,ThompsonSampling
18146,0,ThompsonSampling
18147,0,ThompsonSampling
18148,0,ThompsonSampling
18149,1,ThompsonSampling
18150,0,ThompsonSampling
18151,1,ThompsonSampling
18152,1,ThompsonSampling
18153,0,ThompsonSampling
18154,1,ThompsonSampling
18155,1,ThompsonSampling
18156,1,ThompsonSampling
18157,1,ThompsonSampling
18158,0,ThompsonSampling
18159,0,ThompsonSampling
18160,1,ThompsonSampling
18161,1,ThompsonSampling
18162,0,ThompsonSampling
18163,0,ThompsonSampling
18164,1,ThompsonSampling
18165,0,ThompsonSampling
18166,0,ThompsonSampling
18167,0,ThompsonSampling
18168,0,ThompsonSampling
18169,1,ThompsonSampling
18170,1,ThompsonSampling
18171,0,ThompsonSampling
18172,0,ThompsonSampling
18173,1,ThompsonSampling
18174,0,ThompsonSampling
18175,1,ThompsonSampling
18176,1,ThompsonSampling
18177,1,ThompsonSampling
18178,0,ThompsonSampling
18179,0,ThompsonSampling
18180,0,ThompsonSampling
18181,0,ThompsonSampling
18182,0,ThompsonSampling
18183,1,ThompsonSampling
18184,1,ThompsonSampling
18185,0,ThompsonSampling
18186,1,ThompsonSampling
18187,0,ThompsonSampling
18188,0,ThompsonSampling
18189,0,ThompsonSampling
18190,0,ThompsonSampling
18191,0,ThompsonSampling
18192,1,ThompsonSampling
18193,1,ThompsonSampling
18194,1,ThompsonSampling
18195,1,ThompsonSampling
18196,1,ThompsonSampling
18197,0,ThompsonSampling
18198,1,ThompsonSampling
18199,0,ThompsonSampling
